,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
224,16671234,65122,ACC21FEB1360CE,ACC,0.0,2021-02-25,1360.0,0.05,500,CE,NFO-OPT,NFO
225,16671490,65123,ACC21FEB1360PE,ACC,0.0,2021-02-25,1360.0,0.05,500,PE,NFO-OPT,NFO
226,16671746,65124,ACC21FEB1380CE,ACC,0.0,2021-02-25,1380.0,0.05,500,CE,NFO-OPT,NFO
227,16672002,65125,ACC21FEB1380PE,ACC,0.0,2021-02-25,1380.0,0.05,500,PE,NFO-OPT,NFO
228,16672258,65126,ACC21FEB1400CE,ACC,0.0,2021-02-25,1400.0,0.05,500,CE,NFO-OPT,NFO
229,16672514,65127,ACC21FEB1400PE,ACC,0.0,2021-02-25,1400.0,0.05,500,PE,NFO-OPT,NFO
230,16681218,65161,ACC21FEB1420CE,ACC,0.0,2021-02-25,1420.0,0.05,500,CE,NFO-OPT,NFO
231,16682498,65166,ACC21FEB1420PE,ACC,0.0,2021-02-25,1420.0,0.05,500,PE,NFO-OPT,NFO
232,16682754,65167,ACC21FEB1440CE,ACC,0.0,2021-02-25,1440.0,0.05,500,CE,NFO-OPT,NFO
233,16683010,65168,ACC21FEB1440PE,ACC,0.0,2021-02-25,1440.0,0.05,500,PE,NFO-OPT,NFO
234,16683266,65169,ACC21FEB1460CE,ACC,0.0,2021-02-25,1460.0,0.05,500,CE,NFO-OPT,NFO
235,16683522,65170,ACC21FEB1460PE,ACC,0.0,2021-02-25,1460.0,0.05,500,PE,NFO-OPT,NFO
236,16683778,65171,ACC21FEB1480CE,ACC,0.0,2021-02-25,1480.0,0.05,500,CE,NFO-OPT,NFO
237,16684034,65172,ACC21FEB1480PE,ACC,0.0,2021-02-25,1480.0,0.05,500,PE,NFO-OPT,NFO
238,16684290,65173,ACC21FEB1500CE,ACC,0.0,2021-02-25,1500.0,0.05,500,CE,NFO-OPT,NFO
239,16684546,65174,ACC21FEB1500PE,ACC,0.0,2021-02-25,1500.0,0.05,500,PE,NFO-OPT,NFO
240,16684802,65175,ACC21FEB1520CE,ACC,0.0,2021-02-25,1520.0,0.05,500,CE,NFO-OPT,NFO
241,16685058,65176,ACC21FEB1520PE,ACC,0.0,2021-02-25,1520.0,0.05,500,PE,NFO-OPT,NFO
242,16685314,65177,ACC21FEB1540CE,ACC,0.0,2021-02-25,1540.0,0.05,500,CE,NFO-OPT,NFO
243,16685826,65179,ACC21FEB1540PE,ACC,0.0,2021-02-25,1540.0,0.05,500,PE,NFO-OPT,NFO
244,16686082,65180,ACC21FEB1560CE,ACC,0.0,2021-02-25,1560.0,0.05,500,CE,NFO-OPT,NFO
245,16686338,65181,ACC21FEB1560PE,ACC,0.0,2021-02-25,1560.0,0.05,500,PE,NFO-OPT,NFO
246,16686594,65182,ACC21FEB1580CE,ACC,0.0,2021-02-25,1580.0,0.05,500,CE,NFO-OPT,NFO
247,16686850,65183,ACC21FEB1580PE,ACC,0.0,2021-02-25,1580.0,0.05,500,PE,NFO-OPT,NFO
248,16687106,65184,ACC21FEB1600CE,ACC,0.0,2021-02-25,1600.0,0.05,500,CE,NFO-OPT,NFO
249,16716802,65300,ACC21FEB1600PE,ACC,0.0,2021-02-25,1600.0,0.05,500,PE,NFO-OPT,NFO
250,16717058,65301,ACC21FEB1620CE,ACC,0.0,2021-02-25,1620.0,0.05,500,CE,NFO-OPT,NFO
251,16719362,65310,ACC21FEB1620PE,ACC,0.0,2021-02-25,1620.0,0.05,500,PE,NFO-OPT,NFO
252,16719618,65311,ACC21FEB1640CE,ACC,0.0,2021-02-25,1640.0,0.05,500,CE,NFO-OPT,NFO
253,16719874,65312,ACC21FEB1640PE,ACC,0.0,2021-02-25,1640.0,0.05,500,PE,NFO-OPT,NFO
254,16720130,65313,ACC21FEB1660CE,ACC,0.0,2021-02-25,1660.0,0.05,500,CE,NFO-OPT,NFO
255,16720386,65314,ACC21FEB1660PE,ACC,0.0,2021-02-25,1660.0,0.05,500,PE,NFO-OPT,NFO
256,16720642,65315,ACC21FEB1680CE,ACC,0.0,2021-02-25,1680.0,0.05,500,CE,NFO-OPT,NFO
257,16720898,65316,ACC21FEB1680PE,ACC,0.0,2021-02-25,1680.0,0.05,500,PE,NFO-OPT,NFO
258,16721154,65317,ACC21FEB1700CE,ACC,0.0,2021-02-25,1700.0,0.05,500,CE,NFO-OPT,NFO
259,16721410,65318,ACC21FEB1700PE,ACC,0.0,2021-02-25,1700.0,0.05,500,PE,NFO-OPT,NFO
260,16721666,65319,ACC21FEB1720CE,ACC,0.0,2021-02-25,1720.0,0.05,500,CE,NFO-OPT,NFO
261,16723202,65325,ACC21FEB1720PE,ACC,0.0,2021-02-25,1720.0,0.05,500,PE,NFO-OPT,NFO
262,16723458,65326,ACC21FEB1740CE,ACC,0.0,2021-02-25,1740.0,0.05,500,CE,NFO-OPT,NFO
263,16723714,65327,ACC21FEB1740PE,ACC,0.0,2021-02-25,1740.0,0.05,500,PE,NFO-OPT,NFO
264,16723970,65328,ACC21FEB1760CE,ACC,0.0,2021-02-25,1760.0,0.05,500,CE,NFO-OPT,NFO
265,16724226,65329,ACC21FEB1760PE,ACC,0.0,2021-02-25,1760.0,0.05,500,PE,NFO-OPT,NFO
266,16724994,65332,ACC21FEB1780CE,ACC,0.0,2021-02-25,1780.0,0.05,500,CE,NFO-OPT,NFO
267,16725250,65333,ACC21FEB1780PE,ACC,0.0,2021-02-25,1780.0,0.05,500,PE,NFO-OPT,NFO
268,16725506,65334,ACC21FEB1800CE,ACC,0.0,2021-02-25,1800.0,0.05,500,CE,NFO-OPT,NFO
269,16725762,65335,ACC21FEB1800PE,ACC,0.0,2021-02-25,1800.0,0.05,500,PE,NFO-OPT,NFO
270,16726018,65336,ACC21FEB1820CE,ACC,0.0,2021-02-25,1820.0,0.05,500,CE,NFO-OPT,NFO
271,16726274,65337,ACC21FEB1820PE,ACC,0.0,2021-02-25,1820.0,0.05,500,PE,NFO-OPT,NFO
272,16726530,65338,ACC21FEB1840CE,ACC,0.0,2021-02-25,1840.0,0.05,500,CE,NFO-OPT,NFO
273,16726786,65339,ACC21FEB1840PE,ACC,0.0,2021-02-25,1840.0,0.05,500,PE,NFO-OPT,NFO
274,16727042,65340,ACC21FEB1860CE,ACC,0.0,2021-02-25,1860.0,0.05,500,CE,NFO-OPT,NFO
275,16727298,65341,ACC21FEB1860PE,ACC,0.0,2021-02-25,1860.0,0.05,500,PE,NFO-OPT,NFO
276,16727554,65342,ACC21FEB1880CE,ACC,0.0,2021-02-25,1880.0,0.05,500,CE,NFO-OPT,NFO
277,16727810,65343,ACC21FEB1880PE,ACC,0.0,2021-02-25,1880.0,0.05,500,PE,NFO-OPT,NFO
278,16728066,65344,ACC21FEB1900CE,ACC,0.0,2021-02-25,1900.0,0.05,500,CE,NFO-OPT,NFO
279,16728322,65345,ACC21FEB1900PE,ACC,0.0,2021-02-25,1900.0,0.05,500,PE,NFO-OPT,NFO
280,16728578,65346,ACC21FEB1920CE,ACC,0.0,2021-02-25,1920.0,0.05,500,CE,NFO-OPT,NFO
281,16728834,65347,ACC21FEB1920PE,ACC,0.0,2021-02-25,1920.0,0.05,500,PE,NFO-OPT,NFO
282,16729090,65348,ACC21FEB1940CE,ACC,0.0,2021-02-25,1940.0,0.05,500,CE,NFO-OPT,NFO
283,16729346,65349,ACC21FEB1940PE,ACC,0.0,2021-02-25,1940.0,0.05,500,PE,NFO-OPT,NFO
284,16729602,65350,ACC21FEB1960CE,ACC,0.0,2021-02-25,1960.0,0.05,500,CE,NFO-OPT,NFO
285,16729858,65351,ACC21FEB1960PE,ACC,0.0,2021-02-25,1960.0,0.05,500,PE,NFO-OPT,NFO
286,16730114,65352,ACC21FEB1980CE,ACC,0.0,2021-02-25,1980.0,0.05,500,CE,NFO-OPT,NFO
287,16730370,65353,ACC21FEB1980PE,ACC,0.0,2021-02-25,1980.0,0.05,500,PE,NFO-OPT,NFO
288,16730626,65354,ACC21FEB2000CE,ACC,0.0,2021-02-25,2000.0,0.05,500,CE,NFO-OPT,NFO
289,16730882,65355,ACC21FEB2000PE,ACC,0.0,2021-02-25,2000.0,0.05,500,PE,NFO-OPT,NFO
290,16731138,65356,ACC21FEB2020CE,ACC,0.0,2021-02-25,2020.0,0.05,500,CE,NFO-OPT,NFO
291,16731394,65357,ACC21FEB2020PE,ACC,0.0,2021-02-25,2020.0,0.05,500,PE,NFO-OPT,NFO
292,12818178,50071,ADANIENT20DEC210CE,ADANIENT,0.0,2020-12-31,210.0,0.05,2000,CE,NFO-OPT,NFO
293,12818434,50072,ADANIENT20DEC210PE,ADANIENT,0.0,2020-12-31,210.0,0.05,2000,PE,NFO-OPT,NFO
294,12818690,50073,ADANIENT20DEC220CE,ADANIENT,0.0,2020-12-31,220.0,0.05,2000,CE,NFO-OPT,NFO
295,12819970,50078,ADANIENT20DEC220PE,ADANIENT,0.0,2020-12-31,220.0,0.05,2000,PE,NFO-OPT,NFO
296,12821250,50083,ADANIENT20DEC230CE,ADANIENT,0.0,2020-12-31,230.0,0.05,2000,CE,NFO-OPT,NFO
297,12821506,50084,ADANIENT20DEC230PE,ADANIENT,0.0,2020-12-31,230.0,0.05,2000,PE,NFO-OPT,NFO
298,12821762,50085,ADANIENT20DEC240CE,ADANIENT,0.0,2020-12-31,240.0,0.05,2000,CE,NFO-OPT,NFO
299,12822018,50086,ADANIENT20DEC240PE,ADANIENT,0.0,2020-12-31,240.0,0.05,2000,PE,NFO-OPT,NFO
300,12822274,50087,ADANIENT20DEC250CE,ADANIENT,0.0,2020-12-31,250.0,0.05,2000,CE,NFO-OPT,NFO
301,12823554,50092,ADANIENT20DEC250PE,ADANIENT,0.0,2020-12-31,250.0,0.05,2000,PE,NFO-OPT,NFO
302,12823810,50093,ADANIENT20DEC260CE,ADANIENT,0.0,2020-12-31,260.0,0.05,2000,CE,NFO-OPT,NFO
303,12824066,50094,ADANIENT20DEC260PE,ADANIENT,0.0,2020-12-31,260.0,0.05,2000,PE,NFO-OPT,NFO
304,12824322,50095,ADANIENT20DEC270CE,ADANIENT,0.0,2020-12-31,270.0,0.05,2000,CE,NFO-OPT,NFO
305,12825858,50101,ADANIENT20DEC270PE,ADANIENT,0.0,2020-12-31,270.0,0.05,2000,PE,NFO-OPT,NFO
306,12826114,50102,ADANIENT20DEC280CE,ADANIENT,0.0,2020-12-31,280.0,0.05,2000,CE,NFO-OPT,NFO
307,12826370,50103,ADANIENT20DEC280PE,ADANIENT,0.0,2020-12-31,280.0,0.05,2000,PE,NFO-OPT,NFO
308,12826626,50104,ADANIENT20DEC290CE,ADANIENT,0.0,2020-12-31,290.0,0.05,2000,CE,NFO-OPT,NFO
309,12826882,50105,ADANIENT20DEC290PE,ADANIENT,0.0,2020-12-31,290.0,0.05,2000,PE,NFO-OPT,NFO
310,12827650,50108,ADANIENT20DEC300CE,ADANIENT,0.0,2020-12-31,300.0,0.05,2000,CE,NFO-OPT,NFO
311,12827906,50109,ADANIENT20DEC300PE,ADANIENT,0.0,2020-12-31,300.0,0.05,2000,PE,NFO-OPT,NFO
312,12828162,50110,ADANIENT20DEC310CE,ADANIENT,0.0,2020-12-31,310.0,0.05,2000,CE,NFO-OPT,NFO
313,12828418,50111,ADANIENT20DEC310PE,ADANIENT,0.0,2020-12-31,310.0,0.05,2000,PE,NFO-OPT,NFO
314,12828674,50112,ADANIENT20DEC320CE,ADANIENT,0.0,2020-12-31,320.0,0.05,2000,CE,NFO-OPT,NFO
315,12828930,50113,ADANIENT20DEC320PE,ADANIENT,0.0,2020-12-31,320.0,0.05,2000,PE,NFO-OPT,NFO
316,12835842,50140,ADANIENT20DEC330CE,ADANIENT,0.0,2020-12-31,330.0,0.05,2000,CE,NFO-OPT,NFO
317,12836098,50141,ADANIENT20DEC330PE,ADANIENT,0.0,2020-12-31,330.0,0.05,2000,PE,NFO-OPT,NFO
318,12837890,50148,ADANIENT20DEC340CE,ADANIENT,0.0,2020-12-31,340.0,0.05,2000,CE,NFO-OPT,NFO
319,12838146,50149,ADANIENT20DEC340PE,ADANIENT,0.0,2020-12-31,340.0,0.05,2000,PE,NFO-OPT,NFO
320,12838402,50150,ADANIENT20DEC350CE,ADANIENT,0.0,2020-12-31,350.0,0.05,2000,CE,NFO-OPT,NFO
321,12838658,50151,ADANIENT20DEC350PE,ADANIENT,0.0,2020-12-31,350.0,0.05,2000,PE,NFO-OPT,NFO
322,12838914,50152,ADANIENT20DEC360CE,ADANIENT,0.0,2020-12-31,360.0,0.05,2000,CE,NFO-OPT,NFO
323,12840706,50159,ADANIENT20DEC360PE,ADANIENT,0.0,2020-12-31,360.0,0.05,2000,PE,NFO-OPT,NFO
324,12846082,50180,ADANIENT20DEC370CE,ADANIENT,0.0,2020-12-31,370.0,0.05,2000,CE,NFO-OPT,NFO
325,12846338,50181,ADANIENT20DEC370PE,ADANIENT,0.0,2020-12-31,370.0,0.05,2000,PE,NFO-OPT,NFO
326,12846594,50182,ADANIENT20DEC380CE,ADANIENT,0.0,2020-12-31,380.0,0.05,2000,CE,NFO-OPT,NFO
327,12847618,50186,ADANIENT20DEC380PE,ADANIENT,0.0,2020-12-31,380.0,0.05,2000,PE,NFO-OPT,NFO
328,12848386,50189,ADANIENT20DEC390CE,ADANIENT,0.0,2020-12-31,390.0,0.05,2000,CE,NFO-OPT,NFO
329,12851714,50202,ADANIENT20DEC390PE,ADANIENT,0.0,2020-12-31,390.0,0.05,2000,PE,NFO-OPT,NFO
330,8977666,35069,ADANIENT20DEC400CE,ADANIENT,0.0,2020-12-31,400.0,0.05,2000,CE,NFO-OPT,NFO
331,8978946,35074,ADANIENT20DEC400PE,ADANIENT,0.0,2020-12-31,400.0,0.05,2000,PE,NFO-OPT,NFO
332,9367298,36591,ADANIENT20DEC410CE,ADANIENT,0.0,2020-12-31,410.0,0.05,2000,CE,NFO-OPT,NFO
333,9368578,36596,ADANIENT20DEC410PE,ADANIENT,0.0,2020-12-31,410.0,0.05,2000,PE,NFO-OPT,NFO
334,9368834,36597,ADANIENT20DEC420CE,ADANIENT,0.0,2020-12-31,420.0,0.05,2000,CE,NFO-OPT,NFO
335,9369090,36598,ADANIENT20DEC420PE,ADANIENT,0.0,2020-12-31,420.0,0.05,2000,PE,NFO-OPT,NFO
336,10308354,40267,ADANIENT20DEC430CE,ADANIENT,0.0,2020-12-31,430.0,0.05,2000,CE,NFO-OPT,NFO
337,10308610,40268,ADANIENT20DEC430PE,ADANIENT,0.0,2020-12-31,430.0,0.05,2000,PE,NFO-OPT,NFO
338,9074178,35446,ADANIENT20DEC440CE,ADANIENT,0.0,2020-12-31,440.0,0.05,2000,CE,NFO-OPT,NFO
339,9074434,35447,ADANIENT20DEC440PE,ADANIENT,0.0,2020-12-31,440.0,0.05,2000,PE,NFO-OPT,NFO
340,9074690,35448,ADANIENT20DEC450CE,ADANIENT,0.0,2020-12-31,450.0,0.05,2000,CE,NFO-OPT,NFO
341,9074946,35449,ADANIENT20DEC450PE,ADANIENT,0.0,2020-12-31,450.0,0.05,2000,PE,NFO-OPT,NFO
342,8976130,35063,ADANIENT20DEC460CE,ADANIENT,0.0,2020-12-31,460.0,0.05,2000,CE,NFO-OPT,NFO
343,8976898,35066,ADANIENT20DEC460PE,ADANIENT,0.0,2020-12-31,460.0,0.05,2000,PE,NFO-OPT,NFO
344,9530626,37229,ADANIENT20DEC470CE,ADANIENT,0.0,2020-12-31,470.0,0.05,2000,CE,NFO-OPT,NFO
345,9530882,37230,ADANIENT20DEC470PE,ADANIENT,0.0,2020-12-31,470.0,0.05,2000,PE,NFO-OPT,NFO
346,10611714,41452,ADANIENT20DEC480CE,ADANIENT,0.0,2020-12-31,480.0,0.05,2000,CE,NFO-OPT,NFO
347,10611970,41453,ADANIENT20DEC480PE,ADANIENT,0.0,2020-12-31,480.0,0.05,2000,PE,NFO-OPT,NFO
348,15107074,59012,ADANIENT21JAN210CE,ADANIENT,0.0,2021-01-28,210.0,0.05,2000,CE,NFO-OPT,NFO
349,15107330,59013,ADANIENT21JAN210PE,ADANIENT,0.0,2021-01-28,210.0,0.05,2000,PE,NFO-OPT,NFO
350,15107586,59014,ADANIENT21JAN220CE,ADANIENT,0.0,2021-01-28,220.0,0.05,2000,CE,NFO-OPT,NFO
351,15107842,59015,ADANIENT21JAN220PE,ADANIENT,0.0,2021-01-28,220.0,0.05,2000,PE,NFO-OPT,NFO
352,15108098,59016,ADANIENT21JAN230CE,ADANIENT,0.0,2021-01-28,230.0,0.05,2000,CE,NFO-OPT,NFO
353,15108354,59017,ADANIENT21JAN230PE,ADANIENT,0.0,2021-01-28,230.0,0.05,2000,PE,NFO-OPT,NFO
354,15108610,59018,ADANIENT21JAN240CE,ADANIENT,0.0,2021-01-28,240.0,0.05,2000,CE,NFO-OPT,NFO
355,15108866,59019,ADANIENT21JAN240PE,ADANIENT,0.0,2021-01-28,240.0,0.05,2000,PE,NFO-OPT,NFO
356,15109122,59020,ADANIENT21JAN250CE,ADANIENT,0.0,2021-01-28,250.0,0.05,2000,CE,NFO-OPT,NFO
357,15109378,59021,ADANIENT21JAN250PE,ADANIENT,0.0,2021-01-28,250.0,0.05,2000,PE,NFO-OPT,NFO
358,15109634,59022,ADANIENT21JAN260CE,ADANIENT,0.0,2021-01-28,260.0,0.05,2000,CE,NFO-OPT,NFO
359,15109890,59023,ADANIENT21JAN260PE,ADANIENT,0.0,2021-01-28,260.0,0.05,2000,PE,NFO-OPT,NFO
360,15110146,59024,ADANIENT21JAN270CE,ADANIENT,0.0,2021-01-28,270.0,0.05,2000,CE,NFO-OPT,NFO
361,15110402,59025,ADANIENT21JAN270PE,ADANIENT,0.0,2021-01-28,270.0,0.05,2000,PE,NFO-OPT,NFO
362,15110658,59026,ADANIENT21JAN280CE,ADANIENT,0.0,2021-01-28,280.0,0.05,2000,CE,NFO-OPT,NFO
363,15110914,59027,ADANIENT21JAN280PE,ADANIENT,0.0,2021-01-28,280.0,0.05,2000,PE,NFO-OPT,NFO
364,15111170,59028,ADANIENT21JAN290CE,ADANIENT,0.0,2021-01-28,290.0,0.05,2000,CE,NFO-OPT,NFO
365,15111426,59029,ADANIENT21JAN290PE,ADANIENT,0.0,2021-01-28,290.0,0.05,2000,PE,NFO-OPT,NFO
366,15111682,59030,ADANIENT21JAN300CE,ADANIENT,0.0,2021-01-28,300.0,0.05,2000,CE,NFO-OPT,NFO
367,15111938,59031,ADANIENT21JAN300PE,ADANIENT,0.0,2021-01-28,300.0,0.05,2000,PE,NFO-OPT,NFO
368,15112194,59032,ADANIENT21JAN310CE,ADANIENT,0.0,2021-01-28,310.0,0.05,2000,CE,NFO-OPT,NFO
369,15112450,59033,ADANIENT21JAN310PE,ADANIENT,0.0,2021-01-28,310.0,0.05,2000,PE,NFO-OPT,NFO
370,15113218,59036,ADANIENT21JAN320CE,ADANIENT,0.0,2021-01-28,320.0,0.05,2000,CE,NFO-OPT,NFO
371,15113986,59039,ADANIENT21JAN320PE,ADANIENT,0.0,2021-01-28,320.0,0.05,2000,PE,NFO-OPT,NFO
372,15114242,59040,ADANIENT21JAN330CE,ADANIENT,0.0,2021-01-28,330.0,0.05,2000,CE,NFO-OPT,NFO
373,15114498,59041,ADANIENT21JAN330PE,ADANIENT,0.0,2021-01-28,330.0,0.05,2000,PE,NFO-OPT,NFO
374,15114754,59042,ADANIENT21JAN340CE,ADANIENT,0.0,2021-01-28,340.0,0.05,2000,CE,NFO-OPT,NFO
375,15115010,59043,ADANIENT21JAN340PE,ADANIENT,0.0,2021-01-28,340.0,0.05,2000,PE,NFO-OPT,NFO
376,15115266,59044,ADANIENT21JAN350CE,ADANIENT,0.0,2021-01-28,350.0,0.05,2000,CE,NFO-OPT,NFO
377,15115522,59045,ADANIENT21JAN350PE,ADANIENT,0.0,2021-01-28,350.0,0.05,2000,PE,NFO-OPT,NFO
378,15115778,59046,ADANIENT21JAN360CE,ADANIENT,0.0,2021-01-28,360.0,0.05,2000,CE,NFO-OPT,NFO
379,15116034,59047,ADANIENT21JAN360PE,ADANIENT,0.0,2021-01-28,360.0,0.05,2000,PE,NFO-OPT,NFO
380,15116290,59048,ADANIENT21JAN370CE,ADANIENT,0.0,2021-01-28,370.0,0.05,2000,CE,NFO-OPT,NFO
381,15117314,59052,ADANIENT21JAN370PE,ADANIENT,0.0,2021-01-28,370.0,0.05,2000,PE,NFO-OPT,NFO
382,15117570,59053,ADANIENT21JAN380CE,ADANIENT,0.0,2021-01-28,380.0,0.05,2000,CE,NFO-OPT,NFO
383,15117826,59054,ADANIENT21JAN380PE,ADANIENT,0.0,2021-01-28,380.0,0.05,2000,PE,NFO-OPT,NFO
384,15118082,59055,ADANIENT21JAN390CE,ADANIENT,0.0,2021-01-28,390.0,0.05,2000,CE,NFO-OPT,NFO
385,15127810,59093,ADANIENT21JAN390PE,ADANIENT,0.0,2021-01-28,390.0,0.05,2000,PE,NFO-OPT,NFO
386,15128066,59094,ADANIENT21JAN400CE,ADANIENT,0.0,2021-01-28,400.0,0.05,2000,CE,NFO-OPT,NFO
387,15128322,59095,ADANIENT21JAN400PE,ADANIENT,0.0,2021-01-28,400.0,0.05,2000,PE,NFO-OPT,NFO
388,15128578,59096,ADANIENT21JAN410CE,ADANIENT,0.0,2021-01-28,410.0,0.05,2000,CE,NFO-OPT,NFO
389,15129858,59101,ADANIENT21JAN410PE,ADANIENT,0.0,2021-01-28,410.0,0.05,2000,PE,NFO-OPT,NFO
390,15130114,59102,ADANIENT21JAN420CE,ADANIENT,0.0,2021-01-28,420.0,0.05,2000,CE,NFO-OPT,NFO
391,15130370,59103,ADANIENT21JAN420PE,ADANIENT,0.0,2021-01-28,420.0,0.05,2000,PE,NFO-OPT,NFO
392,15130626,59104,ADANIENT21JAN430CE,ADANIENT,0.0,2021-01-28,430.0,0.05,2000,CE,NFO-OPT,NFO
393,15130882,59105,ADANIENT21JAN430PE,ADANIENT,0.0,2021-01-28,430.0,0.05,2000,PE,NFO-OPT,NFO
394,15131138,59106,ADANIENT21JAN440CE,ADANIENT,0.0,2021-01-28,440.0,0.05,2000,CE,NFO-OPT,NFO
395,15131394,59107,ADANIENT21JAN440PE,ADANIENT,0.0,2021-01-28,440.0,0.05,2000,PE,NFO-OPT,NFO
396,15131650,59108,ADANIENT21JAN450CE,ADANIENT,0.0,2021-01-28,450.0,0.05,2000,CE,NFO-OPT,NFO
397,15132930,59113,ADANIENT21JAN450PE,ADANIENT,0.0,2021-01-28,450.0,0.05,2000,PE,NFO-OPT,NFO
398,8980482,35080,ADANIENT21JAN460CE,ADANIENT,0.0,2021-01-28,460.0,0.05,2000,CE,NFO-OPT,NFO
399,8980738,35081,ADANIENT21JAN460PE,ADANIENT,0.0,2021-01-28,460.0,0.05,2000,PE,NFO-OPT,NFO
400,9531138,37231,ADANIENT21JAN470CE,ADANIENT,0.0,2021-01-28,470.0,0.05,2000,CE,NFO-OPT,NFO
401,9531394,37232,ADANIENT21JAN470PE,ADANIENT,0.0,2021-01-28,470.0,0.05,2000,PE,NFO-OPT,NFO
402,10612738,41456,ADANIENT21JAN480CE,ADANIENT,0.0,2021-01-28,480.0,0.05,2000,CE,NFO-OPT,NFO
403,10612994,41457,ADANIENT21JAN480PE,ADANIENT,0.0,2021-01-28,480.0,0.05,2000,PE,NFO-OPT,NFO
404,16794370,65603,ADANIENT21FEB280CE,ADANIENT,0.0,2021-02-25,280.0,0.05,2000,CE,NFO-OPT,NFO
405,16798210,65618,ADANIENT21FEB280PE,ADANIENT,0.0,2021-02-25,280.0,0.05,2000,PE,NFO-OPT,NFO
406,16798466,65619,ADANIENT21FEB290CE,ADANIENT,0.0,2021-02-25,290.0,0.05,2000,CE,NFO-OPT,NFO
407,16798722,65620,ADANIENT21FEB290PE,ADANIENT,0.0,2021-02-25,290.0,0.05,2000,PE,NFO-OPT,NFO
408,16798978,65621,ADANIENT21FEB300CE,ADANIENT,0.0,2021-02-25,300.0,0.05,2000,CE,NFO-OPT,NFO
409,16799234,65622,ADANIENT21FEB300PE,ADANIENT,0.0,2021-02-25,300.0,0.05,2000,PE,NFO-OPT,NFO
410,16799490,65623,ADANIENT21FEB310CE,ADANIENT,0.0,2021-02-25,310.0,0.05,2000,CE,NFO-OPT,NFO
411,16799746,65624,ADANIENT21FEB310PE,ADANIENT,0.0,2021-02-25,310.0,0.05,2000,PE,NFO-OPT,NFO
412,16800002,65625,ADANIENT21FEB320CE,ADANIENT,0.0,2021-02-25,320.0,0.05,2000,CE,NFO-OPT,NFO
413,16803330,65638,ADANIENT21FEB320PE,ADANIENT,0.0,2021-02-25,320.0,0.05,2000,PE,NFO-OPT,NFO
414,16803586,65639,ADANIENT21FEB330CE,ADANIENT,0.0,2021-02-25,330.0,0.05,2000,CE,NFO-OPT,NFO
415,16803842,65640,ADANIENT21FEB330PE,ADANIENT,0.0,2021-02-25,330.0,0.05,2000,PE,NFO-OPT,NFO
416,16804098,65641,ADANIENT21FEB340CE,ADANIENT,0.0,2021-02-25,340.0,0.05,2000,CE,NFO-OPT,NFO
417,16808962,65660,ADANIENT21FEB340PE,ADANIENT,0.0,2021-02-25,340.0,0.05,2000,PE,NFO-OPT,NFO
418,16810242,65665,ADANIENT21FEB350CE,ADANIENT,0.0,2021-02-25,350.0,0.05,2000,CE,NFO-OPT,NFO
419,16810754,65667,ADANIENT21FEB350PE,ADANIENT,0.0,2021-02-25,350.0,0.05,2000,PE,NFO-OPT,NFO
420,16811010,65668,ADANIENT21FEB360CE,ADANIENT,0.0,2021-02-25,360.0,0.05,2000,CE,NFO-OPT,NFO
421,16811266,65669,ADANIENT21FEB360PE,ADANIENT,0.0,2021-02-25,360.0,0.05,2000,PE,NFO-OPT,NFO
422,16811522,65670,ADANIENT21FEB370CE,ADANIENT,0.0,2021-02-25,370.0,0.05,2000,CE,NFO-OPT,NFO
423,16811778,65671,ADANIENT21FEB370PE,ADANIENT,0.0,2021-02-25,370.0,0.05,2000,PE,NFO-OPT,NFO
424,16812034,65672,ADANIENT21FEB380CE,ADANIENT,0.0,2021-02-25,380.0,0.05,2000,CE,NFO-OPT,NFO
425,16831490,65748,ADANIENT21FEB380PE,ADANIENT,0.0,2021-02-25,380.0,0.05,2000,PE,NFO-OPT,NFO
426,16831746,65749,ADANIENT21FEB390CE,ADANIENT,0.0,2021-02-25,390.0,0.05,2000,CE,NFO-OPT,NFO
427,16832002,65750,ADANIENT21FEB390PE,ADANIENT,0.0,2021-02-25,390.0,0.05,2000,PE,NFO-OPT,NFO
428,16832258,65751,ADANIENT21FEB400CE,ADANIENT,0.0,2021-02-25,400.0,0.05,2000,CE,NFO-OPT,NFO
429,16834050,65758,ADANIENT21FEB400PE,ADANIENT,0.0,2021-02-25,400.0,0.05,2000,PE,NFO-OPT,NFO
430,16834306,65759,ADANIENT21FEB410CE,ADANIENT,0.0,2021-02-25,410.0,0.05,2000,CE,NFO-OPT,NFO
431,16834562,65760,ADANIENT21FEB410PE,ADANIENT,0.0,2021-02-25,410.0,0.05,2000,PE,NFO-OPT,NFO
432,16834818,65761,ADANIENT21FEB420CE,ADANIENT,0.0,2021-02-25,420.0,0.05,2000,CE,NFO-OPT,NFO
433,16835074,65762,ADANIENT21FEB420PE,ADANIENT,0.0,2021-02-25,420.0,0.05,2000,PE,NFO-OPT,NFO
434,16835330,65763,ADANIENT21FEB430CE,ADANIENT,0.0,2021-02-25,430.0,0.05,2000,CE,NFO-OPT,NFO
435,16838146,65774,ADANIENT21FEB430PE,ADANIENT,0.0,2021-02-25,430.0,0.05,2000,PE,NFO-OPT,NFO
436,16838402,65775,ADANIENT21FEB440CE,ADANIENT,0.0,2021-02-25,440.0,0.05,2000,CE,NFO-OPT,NFO
